x,y,species min
144.0,144.0,0.13605802
145.0,145.0,0.3172188
146.0,146.0,0.08104331
147.0,147.0,0.6273836
148.0,148.0,0.19661537
149.0,149.0,0.15236713
150.0,150.0,0.56200725
151.0,151.0,0.53384984
152.0,152.0,0.65911245
153.0,153.0,0.12642094
154.0,154.0,0.11784276
155.0,155.0,0.100626335
156.0,156.0,0.7379053
157.0,157.0,0.1710489
158.0,158.0,0.13789569
159.0,159.0,0.17867595
160.0,160.0,0.39276776
161.0,161.0,0.81126857
162.0,162.0,0.7887232
163.0,163.0,0.9154877
164.0,164.0,0.15335225
165.0,165.0,0.48194084
166.0,166.0,0.864794
167.0,167.0,0.14212425
168.0,168.0,0.16299397
169.0,169.0,0.7739193
170.0,170.0,0.13062172
171.0,171.0,0.2018842
172.0,172.0,0.13258502
173.0,173.0,0.1675621
174.0,174.0,0.40851697
175.0,175.0,0.07406254
176.0,176.0,0.6071704
177.0,177.0,0.3593726
178.0,178.0,0.33371264
179.0,179.0,0.6569685
180.0,180.0,0.7836481
181.0,181.0,0.12767173
182.0,182.0,0.10972794
183.0,183.0,0.43360645
184.0,184.0,0.20460606
185.0,185.0,0.40660328
186.0,186.0,0.6551803
187.0,187.0,0.68132126
188.0,188.0,0.5811873
189.0,189.0,0.8042362
190.0,190.0,0.15287521
191.0,191.0,0.12747735
192.0,192.0,0.20770632
193.0,193.0,0.57624245
194.0,194.0,0.37804374
195.0,195.0,0.5443215
196.0,196.0,0.21043345
197.0,197.0,0.3693244
198.0,198.0,0.29130992
199.0,199.0,0.48654905
200.0,200.0,0.20224994
201.0,201.0,0.27126038
202.0,202.0,0.79629886
203.0,203.0,0.7594303
204.0,204.0,0.95772886
205.0,205.0,0.6313194
206.0,206.0,0.46075252
207.0,207.0,0.17802174
208.0,208.0,0.4280596
209.0,209.0,0.555518
210.0,210.0,0.63559514
211.0,211.0,0.3816599
212.0,212.0,0.56536555
213.0,213.0,0.5502419
214.0,214.0,0.6005527
215.0,215.0,0.104558356
216.0,216.0,0.21902746
217.0,217.0,0.3270818
218.0,218.0,0.1965016
219.0,219.0,0.18673593
220.0,220.0,0.2865536
221.0,221.0,0.28948966
222.0,222.0,0.5063817
223.0,223.0,0.1938639
224.0,224.0,0.31100887
225.0,225.0,0.12030062
226.0,226.0,0.20313644
227.0,227.0,0.40030205
228.0,228.0,0.14159521
229.0,229.0,0.15175098
230.0,230.0,0.11241871
231.0,231.0,0.8133547
232.0,232.0,0.5965997
233.0,233.0,0.82418656
234.0,234.0,0.35074946
235.0,235.0,0.79948765
236.0,236.0,0.5749368
237.0,237.0,0.24507634
238.0,238.0,0.12872738
239.0,239.0,0.06663901
240.0,240.0,0.71195686
241.0,241.0,0.37613085
242.0,242.0,0.3264377
243.0,243.0,0.78845525
244.0,244.0,0.09347479
245.0,245.0,0.6501422
246.0,246.0,0.43948862
247.0,247.0,0.15507756
248.0,248.0,0.83057714
249.0,249.0,0.39453468
250.0,250.0,0.7881709
251.0,251.0,0.38652384
252.0,252.0,0.12921916
253.0,253.0,0.31793803
254.0,254.0,0.6347534
255.0,255.0,0.5442885
256.0,256.0,0.72848
257.0,257.0,0.18442321
258.0,258.0,0.9656059
259.0,259.0,0.754619
260.0,260.0,0.13335446
261.0,261.0,0.66502565
262.0,262.0,0.2745166
263.0,263.0,0.47343698
264.0,264.0,0.8827774
265.0,265.0,0.1387308
266.0,266.0,0.7761725
267.0,267.0,0.6071472
268.0,268.0,0.1869362
269.0,269.0,0.15495035
270.0,270.0,0.38790545
271.0,271.0,0.8695974
272.0,272.0,0.17688589
273.0,273.0,0.15094781
274.0,274.0,0.22342798
275.0,275.0,0.6573208
276.0,276.0,0.1402252
277.0,277.0,0.2662948
278.0,278.0,0.5654699
279.0,279.0,0.29073292
280.0,280.0,0.4803837
281.0,281.0,0.6235782
282.0,282.0,0.37119803
283.0,283.0,0.59225416
284.0,284.0,0.090855986
285.0,285.0,0.11643563
286.0,286.0,0.16322735
287.0,287.0,0.36539727
288.0,288.0,0.42851704
289.0,289.0,0.5419088
290.0,290.0,0.1286574
291.0,291.0,0.19817008
292.0,292.0,0.38360876
293.0,293.0,0.2165126
294.0,294.0,0.08554407
295.0,295.0,0.1280652
296.0,296.0,0.5016809
297.0,297.0,0.6716326
298.0,298.0,0.24296358
299.0,299.0,0.14821951
300.0,300.0,0.4455702
301.0,301.0,0.61218697
302.0,302.0,0.63868237
303.0,303.0,0.1314709
304.0,304.0,0.72870016
305.0,305.0,0.29863876
306.0,306.0,0.78780997
307.0,307.0,0.15385385
308.0,308.0,0.29160374
309.0,309.0,0.6241266
310.0,310.0,0.14537728
311.0,311.0,0.75336045
312.0,312.0,0.7239472
313.0,313.0,0.71381843
314.0,314.0,0.12392355
315.0,315.0,0.28865933
316.0,316.0,0.8786951
317.0,317.0,0.084697165
318.0,318.0,0.13043882
319.0,319.0,0.15603773
320.0,320.0,0.8720338
321.0,321.0,0.106739126
322.0,322.0,0.7378057
323.0,323.0,0.65048736
324.0,324.0,0.19061123
325.0,325.0,0.77726805
326.0,326.0,0.17304553
327.0,327.0,0.558995
328.0,328.0,0.123197794
329.0,329.0,0.18892601
330.0,330.0,0.5482119
331.0,331.0,0.17168455
332.0,332.0,0.14846198
333.0,333.0,0.72101694
334.0,334.0,0.395425
335.0,335.0,0.81526774
336.0,336.0,0.8614607
337.0,337.0,0.40723088
338.0,338.0,0.7246178
339.0,339.0,0.39766738
340.0,340.0,0.12041928
341.0,341.0,0.17205805
342.0,342.0,0.784753
343.0,343.0,0.17054231
344.0,344.0,0.2591401
345.0,345.0,0.7296666
346.0,346.0,0.8376019
347.0,347.0,0.14717722
348.0,348.0,0.56155664
349.0,349.0,0.7515371
350.0,350.0,0.23632634
351.0,351.0,0.126034
352.0,352.0,0.8237087
353.0,353.0,0.14978315
354.0,354.0,0.21264513
355.0,355.0,0.72329724
356.0,356.0,0.72673035
357.0,357.0,0.54307914
358.0,358.0,0.1585446
359.0,359.0,0.1682771
360.0,360.0,0.37029773
361.0,361.0,0.12169727
362.0,362.0,0.10456053
363.0,363.0,0.61469674
364.0,364.0,0.540223
365.0,365.0,0.10013142
366.0,366.0,0.20746303
367.0,367.0,0.18831418
368.0,368.0,0.5933495
369.0,369.0,0.2041467
370.0,370.0,0.72972006
371.0,371.0,0.12831298
372.0,372.0,0.57478285
373.0,373.0,0.6495001
374.0,374.0,0.26677173
375.0,375.0,0.11439509
376.0,376.0,0.1862134
377.0,377.0,0.20487417
378.0,378.0,0.17032307
379.0,379.0,0.22384016
380.0,380.0,0.13422868
381.0,381.0,0.707172
382.0,382.0,0.74688405
383.0,383.0,0.40299055
384.0,384.0,0.30302295
385.0,385.0,0.42805022
386.0,386.0,0.41692486
387.0,387.0,0.33781427
388.0,388.0,0.25604102
389.0,389.0,0.46973482
390.0,390.0,0.13980773
391.0,391.0,0.8609362
392.0,392.0,0.80138016
393.0,393.0,0.16425301
394.0,394.0,0.86644095
395.0,395.0,0.3451171
396.0,396.0,0.7397387
397.0,397.0,0.07802909
398.0,398.0,0.09813238
399.0,399.0,0.15163848
400.0,400.0,0.29492214
401.0,401.0,0.11408734
402.0,402.0,0.14431398
403.0,403.0,0.13396284
404.0,404.0,0.09493951
405.0,405.0,0.66337883
406.0,406.0,0.47667167
407.0,407.0,0.21070816
408.0,408.0,0.4086793
409.0,409.0,0.1590004
410.0,410.0,0.6789264
411.0,411.0,0.36788607
412.0,412.0,0.58159465
413.0,413.0,0.17873515
414.0,414.0,0.6671788
415.0,415.0,0.09686787
416.0,416.0,0.12645754
417.0,417.0,0.55937636
418.0,418.0,0.07063552
419.0,419.0,0.15689833
420.0,420.0,0.27738893
421.0,421.0,0.6733216
422.0,422.0,0.14964202
423.0,423.0,0.17538367
424.0,424.0,0.7257283
425.0,425.0,0.15415388
426.0,426.0,0.23910667
427.0,427.0,0.1140459
428.0,428.0,0.1492063
429.0,429.0,0.5125385
430.0,430.0,0.2713102
431.0,431.0,0.12863596
432.0,432.0,0.1465504
433.0,433.0,0.41758132
434.0,434.0,0.14467691
435.0,435.0,0.095291436
436.0,436.0,0.85594094
437.0,437.0,0.12944616
438.0,438.0,0.09685224
439.0,439.0,0.46265143
440.0,440.0,0.17812367
441.0,441.0,0.5676279
442.0,442.0,0.12568204
443.0,443.0,0.08350192
444.0,444.0,0.21269932
445.0,445.0,0.59312606
446.0,446.0,0.14644521
447.0,447.0,0.9627166
448.0,448.0,0.143101
449.0,449.0,0.12642244
450.0,450.0,0.11474215
451.0,451.0,0.1721421
452.0,452.0,0.20213787
453.0,453.0,0.1635125
454.0,454.0,0.57984734
455.0,455.0,0.15072826
456.0,456.0,0.13082212
457.0,457.0,0.40164986
458.0,458.0,0.13029511
459.0,459.0,0.09349301
460.0,460.0,0.2598373
461.0,461.0,0.71005076
462.0,462.0,0.30823252
463.0,463.0,0.41544902
464.0,464.0,0.118872434
465.0,465.0,0.24674587
466.0,466.0,0.3752168
467.0,467.0,0.76586664
468.0,468.0,0.3289889
469.0,469.0,0.66017616
470.0,470.0,0.16594538
471.0,471.0,0.23861735
472.0,472.0,0.9666649
473.0,473.0,0.5232608
474.0,474.0,0.086533375
475.0,475.0,0.14510575
476.0,476.0,0.23954758
477.0,477.0,0.69110924
478.0,478.0,0.52936953
479.0,479.0,0.12120488
480.0,480.0,0.12349663
481.0,481.0,0.6653397
482.0,482.0,0.5788334
483.0,483.0,0.31070942
484.0,484.0,0.2830032
485.0,485.0,0.32875678
486.0,486.0,0.8345031
487.0,487.0,0.71947414
488.0,488.0,0.14091429
489.0,489.0,0.2731023
490.0,490.0,0.17481358
491.0,491.0,0.4860693
492.0,492.0,0.2727593
493.0,493.0,0.46165258
494.0,494.0,0.17446086
495.0,495.0,0.6904696
496.0,496.0,0.22590409
497.0,497.0,0.14423114
498.0,498.0,0.42008877
499.0,499.0,0.5394216
500.0,500.0,0.5407176
501.0,501.0,0.36453226
502.0,502.0,0.20891893
503.0,503.0,0.35789832
504.0,504.0,0.45839775
505.0,505.0,0.7446456
506.0,506.0,0.13273166
507.0,507.0,0.21837838
508.0,508.0,0.5675793
509.0,509.0,0.12965098
510.0,510.0,0.08430664
511.0,511.0,0.1335172
512.0,512.0,0.14214648
513.0,513.0,0.14279394
514.0,514.0,0.39015073
515.0,515.0,0.71810627
516.0,516.0,0.36834452
517.0,517.0,0.16064438
518.0,518.0,0.18561655
519.0,519.0,0.53132516
520.0,520.0,0.154509
521.0,521.0,0.17807741
522.0,522.0,0.08047458
523.0,523.0,0.18946964
524.0,524.0,0.17526594
525.0,525.0,0.1692706
526.0,526.0,0.12346245
527.0,527.0,0.2166609
528.0,528.0,0.746706
529.0,529.0,0.5671548
530.0,530.0,0.7476642
531.0,531.0,0.11438761
532.0,532.0,0.2921128
533.0,533.0,0.7557065
534.0,534.0,0.3007017
535.0,535.0,0.33764818
536.0,536.0,0.19038695
537.0,537.0,0.0809705
538.0,538.0,0.75600743
539.0,539.0,0.32668623
540.0,540.0,0.6312339
541.0,541.0,0.18557164
542.0,542.0,0.19656388
543.0,543.0,0.22206786
544.0,544.0,0.17264055
545.0,545.0,0.1799292
546.0,546.0,0.13129643
547.0,547.0,0.7411233
548.0,548.0,0.18655148
549.0,549.0,0.3399703
550.0,550.0,0.16951478
551.0,551.0,0.7334089
552.0,552.0,0.87314034
553.0,553.0,0.10110707
554.0,554.0,0.18118194
555.0,555.0,0.13082679
556.0,556.0,0.27804002
557.0,557.0,0.10255319
558.0,558.0,0.83089834
559.0,559.0,0.16097263
560.0,560.0,0.7717543
561.0,561.0,0.7380007
562.0,562.0,0.60194075
563.0,563.0,0.34104222
564.0,564.0,0.7779968
565.0,565.0,0.09470723
566.0,566.0,0.16291596
567.0,567.0,0.9179505
568.0,568.0,0.31352893
569.0,569.0,0.71245474
570.0,570.0,0.15232103
571.0,571.0,0.41430157
572.0,572.0,0.14777452
573.0,573.0,0.73329365
574.0,574.0,0.6347909
575.0,575.0,0.76848364
576.0,576.0,0.47077957
577.0,577.0,0.3296138
578.0,578.0,0.8830451
579.0,579.0,0.08098521
580.0,580.0,0.49480277
581.0,581.0,0.21434723
582.0,582.0,0.08943136
583.0,583.0,0.66099775
584.0,584.0,0.66304195
585.0,585.0,0.6105361
586.0,586.0,0.2240862
587.0,587.0,0.36652538
588.0,588.0,0.752655
589.0,589.0,0.59444517
590.0,590.0,0.13055387
591.0,591.0,0.14647172
592.0,592.0,0.8452475
593.0,593.0,0.247717
594.0,594.0,0.13039713
595.0,595.0,0.6991724
596.0,596.0,0.7800227
597.0,597.0,0.62176937
598.0,598.0,0.19647779
599.0,599.0,0.5564136
600.0,600.0,0.7626275
601.0,601.0,0.0970865
602.0,602.0,0.082926795
603.0,603.0,0.8487464
604.0,604.0,0.5062776
605.0,605.0,0.7533704
606.0,606.0,0.22999568
607.0,607.0,0.5044757
608.0,608.0,0.08230116
609.0,609.0,0.55342585
610.0,610.0,0.24241155
611.0,611.0,0.5787118
612.0,612.0,0.09148335
613.0,613.0,0.09511152
614.0,614.0,0.7590681
615.0,615.0,0.29030418
616.0,616.0,0.22808127
617.0,617.0,0.07820783
618.0,618.0,0.12184772
619.0,619.0,0.1440381
620.0,620.0,0.9283555
621.0,621.0,0.7203125
622.0,622.0,0.47218716
623.0,623.0,0.44688496
624.0,624.0,0.78018713
625.0,625.0,0.58704233
626.0,626.0,0.18151177
627.0,627.0,0.5963849
628.0,628.0,0.5066426
629.0,629.0,0.7498907
630.0,630.0,0.44172665
631.0,631.0,0.12627056
632.0,632.0,0.19205537
633.0,633.0,0.770581
634.0,634.0,0.16183671
635.0,635.0,0.24442165
636.0,636.0,0.7564551
637.0,637.0,0.37874737
638.0,638.0,0.19000506
639.0,639.0,0.15447482
640.0,640.0,0.122916
641.0,641.0,0.11882355
642.0,642.0,0.19716454
643.0,643.0,0.58838737
644.0,644.0,0.3335784
645.0,645.0,0.7194548
646.0,646.0,0.12110543
647.0,647.0,0.145687
648.0,648.0,0.5215358
649.0,649.0,0.48959944
650.0,650.0,0.17742375
651.0,651.0,0.7928821
652.0,652.0,0.22816037
653.0,653.0,0.3035529
654.0,654.0,0.13475195
655.0,655.0,0.16015384
656.0,656.0,0.68256897
657.0,657.0,0.51481646
658.0,658.0,0.75001913
659.0,659.0,0.45387706
660.0,660.0,0.7544329
661.0,661.0,0.14069399
662.0,662.0,0.36191
663.0,663.0,0.1406157
664.0,664.0,0.22520363
665.0,665.0,0.24836998
666.0,666.0,0.14029087
667.0,667.0,0.75293034
668.0,668.0,0.28769645
669.0,669.0,0.080834016
670.0,670.0,0.21283683
671.0,671.0,0.30505997
672.0,672.0,0.85902154
673.0,673.0,0.41136208
674.0,674.0,0.11772244
675.0,675.0,0.3122186
676.0,676.0,0.8719725
677.0,677.0,0.98210937
678.0,678.0,0.49607748
679.0,679.0,0.20177706
680.0,680.0,0.08921171
681.0,681.0,0.5594046
682.0,682.0,0.12385708
683.0,683.0,0.4768765
684.0,684.0,0.75717145
685.0,685.0,0.1663478
686.0,686.0,0.9640201
687.0,687.0,0.8874595
688.0,688.0,0.79531354
689.0,689.0,0.2965204
690.0,690.0,0.1285604
691.0,691.0,0.12772973
692.0,692.0,0.2536101
693.0,693.0,0.13790897
694.0,694.0,0.68356824
695.0,695.0,0.15102471
696.0,696.0,0.71627754
697.0,697.0,0.14868456
698.0,698.0,0.57986826
699.0,699.0,0.30969778
700.0,700.0,0.17159103
701.0,701.0,0.2628355
702.0,702.0,0.08306572
703.0,703.0,0.07750314
704.0,704.0,0.16346836
705.0,705.0,0.14206329
706.0,706.0,0.5100875
707.0,707.0,0.61861056
708.0,708.0,0.12795715
709.0,709.0,0.72522897
710.0,710.0,0.1337585
711.0,711.0,0.11214053
712.0,712.0,0.8815006
713.0,713.0,0.26353267
714.0,714.0,0.33692092
715.0,715.0,0.2249186
716.0,716.0,0.6071725
717.0,717.0,0.6754577
718.0,718.0,0.3544118
719.0,719.0,0.4597623
720.0,720.0,0.49001402
721.0,721.0,0.23311804
722.0,722.0,0.118346415
723.0,723.0,0.11347565
724.0,724.0,0.16016118
725.0,725.0,0.13354772
726.0,726.0,0.12417817
727.0,727.0,0.2694881
728.0,728.0,0.779184
729.0,729.0,0.32924253
730.0,730.0,0.59152997
731.0,731.0,0.108808875
732.0,732.0,0.49556163
733.0,733.0,0.13388067
734.0,734.0,0.702172
735.0,735.0,0.7135535
736.0,736.0,0.12848878
737.0,737.0,0.122084044
738.0,738.0,0.09641846
739.0,739.0,0.08523369
740.0,740.0,0.5700001
741.0,741.0,0.181277
742.0,742.0,0.74687535
743.0,743.0,0.87798685
744.0,744.0,0.56307894
745.0,745.0,0.64175886
746.0,746.0,0.71910167
747.0,747.0,0.5697543
748.0,748.0,0.14474107
749.0,749.0,0.20830701
750.0,750.0,0.09339036
751.0,751.0,0.14659755
752.0,752.0,0.15734503
753.0,753.0,0.14925614
754.0,754.0,0.7457162
755.0,755.0,0.13814458
756.0,756.0,0.76054496
757.0,757.0,0.22145244
758.0,758.0,0.6204196
759.0,759.0,0.1584205
760.0,760.0,0.119533926
761.0,761.0,0.18405867
762.0,762.0,0.70128304
763.0,763.0,0.64038795
764.0,764.0,0.6378906
765.0,765.0,0.67323285
766.0,766.0,0.595706
767.0,767.0,0.34408
768.0,768.0,0.14593591
769.0,769.0,0.7227167
770.0,770.0,0.5716605
771.0,771.0,0.10212195
772.0,772.0,0.12233571
773.0,773.0,0.13556238
774.0,774.0,0.16084729
775.0,775.0,0.4675151
776.0,776.0,0.116193414
777.0,777.0,0.37330306
778.0,778.0,0.38872188
779.0,779.0,0.24958105
780.0,780.0,0.44259822
781.0,781.0,0.08159334
782.0,782.0,0.085810095
783.0,783.0,0.9365527
784.0,784.0,0.1884891
785.0,785.0,0.8837637
786.0,786.0,0.7132529
787.0,787.0,0.08213161
788.0,788.0,0.91517997
789.0,789.0,0.12152239
790.0,790.0,0.14364757
791.0,791.0,0.69743115
792.0,792.0,0.8529897
793.0,793.0,0.30064744
794.0,794.0,0.5609781
795.0,795.0,0.28537264
796.0,796.0,0.44389394
797.0,797.0,0.15822786
798.0,798.0,0.19260381
799.0,799.0,0.73375547
800.0,800.0,0.18136336
801.0,801.0,0.15370919
802.0,802.0,0.12106673
803.0,803.0,0.24757545
804.0,804.0,0.51872426
805.0,805.0,0.43819305
806.0,806.0,0.7010009
807.0,807.0,0.5153206
808.0,808.0,0.958288
809.0,809.0,0.67713976
810.0,810.0,0.7412722
811.0,811.0,0.8455164
812.0,812.0,0.11976894
813.0,813.0,0.17276703
814.0,814.0,0.9515059
815.0,815.0,0.25419542
816.0,816.0,0.5228984
817.0,817.0,0.6053146
818.0,818.0,0.10196979
819.0,819.0,0.45092168
820.0,820.0,0.56222504
821.0,821.0,0.5762937
822.0,822.0,0.8447208
823.0,823.0,0.4721647
824.0,824.0,0.15393582
825.0,825.0,0.43734348
826.0,826.0,0.59544986
827.0,827.0,0.3211905
828.0,828.0,0.6957024
829.0,829.0,0.65077573
830.0,830.0,0.7940562
831.0,831.0,0.24222332
832.0,832.0,0.5490483
833.0,833.0,0.57331526
834.0,834.0,0.14970261
835.0,835.0,0.39682174
836.0,836.0,0.13311921
837.0,837.0,0.12307421
838.0,838.0,0.13328819
839.0,839.0,0.21165837
840.0,840.0,0.8124365
841.0,841.0,0.16951142
842.0,842.0,0.6099152
843.0,843.0,0.1728123
844.0,844.0,0.7548149
845.0,845.0,0.22778107
846.0,846.0,0.20524424
847.0,847.0,0.23434809
848.0,848.0,0.21753433
849.0,849.0,0.69785285
850.0,850.0,0.7427707
851.0,851.0,0.15569223
852.0,852.0,0.16479161
853.0,853.0,0.0943488
854.0,854.0,0.11362162
855.0,855.0,0.25266743
856.0,856.0,0.9297615
857.0,857.0,0.58581275
858.0,858.0,0.21357818
859.0,859.0,0.7413525
860.0,860.0,0.2103231
861.0,861.0,0.22068357
862.0,862.0,0.145413
863.0,863.0,0.09618309
864.0,864.0,0.25023824
865.0,865.0,0.24511288
866.0,866.0,0.44953972
867.0,867.0,0.08782943
868.0,868.0,0.741895
869.0,869.0,0.4422094
870.0,870.0,0.12684213
871.0,871.0,0.2665973
872.0,872.0,0.4241535
873.0,873.0,0.64307904
874.0,874.0,0.28162372
875.0,875.0,0.9016574
876.0,876.0,0.75486785
877.0,877.0,0.15600874
878.0,878.0,0.12059487
879.0,879.0,0.67724884
880.0,880.0,0.14615047
881.0,881.0,0.2323178
882.0,882.0,0.7059815
883.0,883.0,0.1265538
884.0,884.0,0.10699833
885.0,885.0,0.725724
886.0,886.0,0.109674536
887.0,887.0,0.07183373
888.0,888.0,0.74272084
889.0,889.0,0.64065653
890.0,890.0,0.15404935
891.0,891.0,0.23463674
892.0,892.0,0.11474325
893.0,893.0,0.12728794
894.0,894.0,0.12718289
895.0,895.0,0.16330612
896.0,896.0,0.35973445
897.0,897.0,0.5923894
898.0,898.0,0.14365436
899.0,899.0,0.15875523
900.0,900.0,0.55313116
901.0,901.0,0.11146228
902.0,902.0,0.077106304
903.0,903.0,0.22264157
904.0,904.0,0.68159324
905.0,905.0,0.7357586
906.0,906.0,0.47134894
907.0,907.0,0.36295387
908.0,908.0,0.42507422
909.0,909.0,0.86205465
910.0,910.0,0.15847749
911.0,911.0,0.16189902
912.0,912.0,0.15530969
913.0,913.0,0.809843
914.0,914.0,0.6450486
915.0,915.0,0.09820005
916.0,916.0,0.15938498
917.0,917.0,0.53156435
918.0,918.0,0.36980632
919.0,919.0,0.24179026
920.0,920.0,0.23258963
921.0,921.0,0.086678125
922.0,922.0,0.18520465
923.0,923.0,0.099713475
924.0,924.0,0.65517014
925.0,925.0,0.15546127
926.0,926.0,0.7599433
927.0,927.0,0.13463171
928.0,928.0,0.11425225
929.0,929.0,0.13956904
930.0,930.0,0.18260527
931.0,931.0,0.7661388
932.0,932.0,0.11400312
933.0,933.0,0.4359228
934.0,934.0,0.56953174
935.0,935.0,0.50858676
936.0,936.0,0.28893524
937.0,937.0,0.12533621
938.0,938.0,0.50551784
939.0,939.0,0.08061368
940.0,940.0,0.5390732
941.0,941.0,0.116009735
942.0,942.0,0.12401426
943.0,943.0,0.14042453
944.0,944.0,0.62644404
945.0,945.0,0.07005702
946.0,946.0,0.08934795
947.0,947.0,0.12777083
948.0,948.0,0.17287436
949.0,949.0,0.11790844
950.0,950.0,0.72975844
951.0,951.0,0.68594563
952.0,952.0,0.66226846
953.0,953.0,0.7145078
954.0,954.0,0.2396423
955.0,955.0,0.11063498
956.0,956.0,0.3252351
957.0,957.0,0.6963556
958.0,958.0,0.111673765
959.0,959.0,0.31251392
960.0,960.0,0.13978192
961.0,961.0,0.12006287
962.0,962.0,0.71336436
963.0,963.0,0.20836511
964.0,964.0,0.8990826
965.0,965.0,0.5595241
966.0,966.0,0.122814074
967.0,967.0,0.8395796
968.0,968.0,0.9576438
969.0,969.0,0.69749945
970.0,970.0,0.76629263
971.0,971.0,0.6795794
972.0,972.0,0.21266276
973.0,973.0,0.78412247
974.0,974.0,0.61673945
975.0,975.0,0.12651893
976.0,976.0,0.50081474
977.0,977.0,0.7735295
978.0,978.0,0.1403111
979.0,979.0,0.11274658
980.0,980.0,0.74729705
981.0,981.0,0.8013446
982.0,982.0,0.703276
983.0,983.0,0.14692184
984.0,984.0,0.79312736
985.0,985.0,0.7215836
986.0,986.0,0.4465651
987.0,987.0,0.58252835
988.0,988.0,0.11089425
989.0,989.0,0.37033784
990.0,990.0,0.15355916
991.0,991.0,0.46424976
992.0,992.0,0.41742018
993.0,993.0,0.15191261
994.0,994.0,0.6873421
995.0,995.0,0.1274088
996.0,996.0,0.5935292
997.0,997.0,0.075594336
998.0,998.0,0.39296317
999.0,999.0,0.0799746
1000.0,1000.0,0.08121961
1001.0,1001.0,0.12517545
